"";"gender";"age";"procJustice";"trust";"cynicism";"CPB";"insecure";"norms"
"1";"female";1,7833972202073;0,3203;-0,2631;-0,1656;0,2062;0,617077169994421;0,802970510458209
"2";"male";1,14498925403773;-1,1797;-1,4631;0,2344;0,939533333333333;0,407039970391835;-0,166024477898698
"3";"female";-0,903326932017767;-0,1597;-0,0630999999999999;-0,1656;-0,660466666666667;1,43158345555708;0,256253765795574
"4";"male";-0,762460475519508;0,2003;0,5369;-0,5656;-0,327133333333333;-0,820236372741258;-0,0319356442021764
"5";"female";0,20805638206538;-0,1397;-0,4631;0,6344;-0,3938;1,75757742395314;1,62456936419871
"6";"male";0,236509628298842;0,0503;1,1369;-1,5656;-1,06046666666667;-0,130372526678487;-1,45187402142418
"7";"male";-0,302390035936464;-0,2597;0,7369;-1,1656;-0,527133333333333;-1,75878937979971;-1,45187402142418
"8";"male";-0,10337343206794;0,6703;0,7369;-1,1656;-0,527133333333333;-0,783650227194286;-1,45187402142418
"9";"female";-0,8865349392115;-0,0297;-0,2631;0,6344;-0,1938;-0,641246348561549;1,14124006819261
"10";"female";0,70559789173669;0,0903;-0,2631;0,6344;0,00619999999999976;-0,641246348561549;0,657910772186518
"11";"male";0,73016405349442;0,3303;0,5369;-0,5656;-0,460466666666667;-0,530072857844075;-0,319210812151997
"12";"female";-0,248126973041932;-0,7697;-0,6631;0,2344;0,272866666666666;-0,97642166767243;0,429248677754041
"13";"female";-0,124052509349939;0,4803;0,3369;-0,9656;0,272866666666666;0,149930275906824;1,676579578481
"14";"female";-0,405785422346458;0,0303;-0,4631;-0,1656;-0,327133333333333;0,608843904614746;0,466529436819664
"15";"female";-1,69939334749186;0,000300000000000002;0,1369;-0,1656;-0,3938;0,54907558232331;0,424474302614846
"16";"female";-0,467822654192454;-0,1397;-0,0630999999999999;0,4344;-0,327133333333333;1,75757742395314;1,21422705835243
"17";"male";-2,07674747794691;0,8103;0,1369;-0,3656;-0,527133333333333;0,602911358184952;-0,0612421809608478
"18";"female";1,97852673960009;0,3103;-0,2631;0,8344;0,139533333333333;-0,182012570306662;0,229385207831386
"19";"female";-0,604802026214981;0,3303;0,3369;-0,1656;-0,1938;0,463083498880239;0,5506397052293
